Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Real_Price,Log_Return
1871-01-01,4.44,0.26,0.4,12.46,5.32,109.05,6.39,9.82,0.0,109.05,
1871-02-01,4.5,0.26,0.4,12.84,5.32,107.25,6.2,9.53,0.0,107.25,-0.01664393483951167
1871-03-01,4.61,0.26,0.4,13.03,5.33,108.27,6.11,9.39,0.0,108.27,0.009465549514680413
1871-04-01,4.74,0.26,0.4,12.56,5.33,115.54,6.34,9.75,0.0,115.54,0.06498868303031269
1871-05-01,4.86,0.26,0.4,12.27,5.33,121.22,6.48,9.98,0.0,121.22,0.04799028617001938
1871-06-01,4.82,0.26,0.4,12.08,5.34,122.11,6.59,10.13,0.0,122.11,0.007315201321791598
1871-07-01,4.73,0.26,0.4,12.08,5.34,119.83,6.59,10.13,0.0,119.83,-0.01884820615050529
1871-08-01,4.79,0.26,0.4,11.89,5.34,123.29,6.69,10.3,0.0,123.29,0.028465232186036204
1871-09-01,4.84,0.26,0.4,12.18,5.35,121.66,6.54,10.05,0.0,121.66,-0.013309034987902143
1871-01-01,4.59,0.26,0.4,12.37,5.35,113.6,6.43,9.9,0.0,113.6,-0.0685467626055083
1871-11-01,4.64,0.26,0.4,12.37,5.35,114.84,6.43,9.9,0.0,114.84,0.01085634896581238
1871-12-01,4.74,0.26,0.4,12.65,5.36,114.67,6.29,9.68,0.0,114.67,-0.0014814172026501775
1872-01-01,4.86,0.26,0.4025,12.65,5.36,117.57,6.37,9.74,0.0,117.57,0.02497546282943674
1872-02-01,4.88,0.27,0.405,12.65,5.38,118.05,6.45,9.8,0.0,118.05,0.00407436265187224
1872-03-01,5.04,0.27,0.4075,12.84,5.4,120.12,6.43,9.71,0.0,120.12,0.017382979583607648
1872-04-01,5.18,0.27,0.41,13.13,5.42,120.77,6.37,9.56,0.0,120.77,0.005396667172154259
1872-05-01,5.18,0.28,0.4125,13.13,5.43,120.77,6.45,9.62,0.0,120.77,0.0
1872-06-01,5.13,0.28,0.415,13.03,5.45,120.48,6.58,9.75,0.0,120.48,-0.002404146235700323
1872-07-01,5.1,0.28,0.4175,12.84,5.47,121.55,6.75,9.95,0.0,121.55,0.008841936710548857
1872-08-01,5.04,0.29,0.42,12.94,5.49,119.24,6.78,9.94,0.0,119.24,-0.019187431952261715
1872-09-01,4.95,0.29,0.4225,13.03,5.51,116.25,6.81,9.92,0.0,116.25,-0.02539522434240499
1872-01-01,4.97,0.29,0.425,12.75,5.52,119.33,7.04,10.2,0.0,119.33,0.02614971991409871
1872-11-01,4.95,0.3,0.4275,13.13,5.54,115.41,6.92,9.97,0.0,115.41,-0.03340175894925095
1872-12-01,5.07,0.3,0.43,12.94,5.56,119.95,7.1,10.17,0.0,119.95,0.03858398385339028
1873-01-01,5.11,0.3,0.4325,12.94,5.58,120.89,7.16,10.23,0.0,120.89,0.00780605192819703
1873-02-01,5.15,0.3,0.435,13.23,5.57,119.21,7.06,10.07,0.0,119.21,-0.01399439748399039
1873-03-01,5.11,0.31,0.4375,13.23,5.56,118.28,7.12,10.13,0.0,118.28,-0.007831948745633742
1873-04-01,5.04,0.31,0.44,13.23,5.55,116.66,7.18,10.18,0.0,116.66,-0.01379097365878494
1873-05-01,5.05,0.31,0.4425,12.94,5.54,119.47,7.39,10.47,0.0,119.47,0.023801572503640782
1873-06-01,4.98,0.32,0.445,12.56,5.53,121.39,7.68,10.85,0.0,121.39,0.01594320908057995
1873-07-01,4.97,0.32,0.4475,12.56,5.52,121.14,7.74,10.91,0.0,121.14,-0.002061601356911136
1873-08-01,4.97,0.32,0.45,12.56,5.52,121.14,7.8,10.97,0.0,121.14,0.0
1873-09-01,4.59,0.32,0.4525,12.56,5.51,111.88,7.86,11.03,0.0,111.88,-0.07952003321904222
1873-01-01,4.19,0.32,0.455,12.27,5.5,104.5,8.11,11.35,0.0,104.5,-0.06823979692889322
1873-11-01,4.04,0.33,0.4575,11.89,5.49,103.99,8.43,11.78,0.0,103.99,-0.004892330732724386
1873-12-01,4.42,0.33,0.46,12.18,5.48,111.1,8.3,11.56,0.0,111.1,0.06613595597344282
1874-01-01,4.66,0.33,0.46,12.37,5.47,115.33,8.17,11.38,0.0,115.33,0.03736688759226304
1874-02-01,4.8,0.33,0.46,12.37,5.44,118.8,8.17,11.38,0.0,118.8,0.029643822690697142
1874-03-01,4.73,0.33,0.46,12.37,5.4,117.07,8.17,11.38,0.0,117.07,-0.014669360436963479
1874-04-01,4.6,0.33,0.46,12.18,5.37,115.63,8.3,11.56,0.0,115.63,-0.012376608350710612
1874-05-01,4.48,0.33,0.46,12.08,5.34,113.5,8.36,11.65,0.0,113.5,-0.018592601219413044
1874-06-01,4.46,0.33,0.46,11.8,5.3,115.72,8.56,11.94,0.0,115.72,0.01937064318647706
1874-07-01,4.46,0.33,0.46,11.89,5.27,114.8,8.49,11.84,0.0,114.8,-0.00798199622246834
1874-08-01,4.47,0.33,0.46,11.8,5.24,115.98,8.56,11.94,0.0,115.98,0.01022627856282859
1874-09-01,4.54,0.33,0.46,11.8,5.2,117.8,8.56,11.94,0.0,117.8,0.015570508769191796
1874-01-01,4.53,0.33,0.46,11.61,5.17,119.47,8.7,12.13,0.0,119.47,0.014077022611646048
1874-11-01,4.57,0.33,0.46,11.51,5.14,121.52,8.77,12.23,0.0,121.52,0.01701356445838506
1874-12-01,4.54,0.33,0.46,11.51,5.1,120.72,8.77,12.23,0.0,120.72,-0.00660504382792393
1875-01-01,4.54,0.33,0.4517,11.51,5.07,120.72,8.71,12.01,0.0,120.72,0.0
1875-02-01,4.53,0.32,0.4433,11.51,5.03,120.46,8.64,11.79,0.0,120.46,-0.0021560668440184978
1875-03-01,4.59,0.32,0.435,11.51,4.99,122.05,8.58,11.57,0.0,122.05,0.013113049223394025
1875-04-01,4.65,0.32,0.4267,11.61,4.95,122.63,8.44,11.25,0.0,122.63,0.004740894934965526
1875-05-01,4.47,0.32,0.4183,11.32,4.91,120.86,8.58,11.31,0.0,120.86,-0.014538840840522156
1875-06-01,4.38,0.32,0.41,11.13,4.87,120.45,8.66,11.27,0.0,120.45,-0.0033981218725321126
1875-07-01,4.39,0.31,0.4017,11.13,4.83,120.72,8.59,11.05,0.0,120.72,0.002239085398713007
1875-08-01,4.41,0.31,0.3933,11.23,4.79,120.25,8.45,10.72,0.0,120.25,-0.0039009054737229325
1875-09-01,4.37,0.31,0.385,11.13,4.75,120.17,8.46,10.59,0.0,120.17,-0.0006655020626621075
1875-01-01,4.3,0.3,0.3767,11.13,4.71,118.25,8.39,10.36,0.0,118.25,-0.016106379551166044
1875-11-01,4.37,0.3,0.3683,11.04,4.67,121.21,8.39,10.22,0.0,121.21,0.024723551110378196
1875-12-01,4.37,0.3,0.36,10.94,4.63,122.26,8.39,10.07,0.0,122.26,0.008625346118158758
1876-01-01,4.46,0.3,0.3533,10.85,4.59,125.88,8.47,9.97,0.0,125.88,0.029179147595626752
1876-02-01,4.52,0.3,0.3467,10.85,4.58,127.57,8.47,9.79,0.0,127.57,0.013336161353992473
1876-03-01,4.51,0.3,0.34,10.85,4.57,127.29,8.47,9.6,0.0,127.29,-0.0021972856678553563
1876-04-01,4.34,0.3,0.3333,10.75,4.56,123.57,8.54,9.49,0.0,123.57,-0.02966015076624426
1876-05-01,4.18,0.3,0.3267,10.37,4.54,123.38,8.86,9.64,0.0,123.38,-0.0015387733346064092
1876-06-01,4.15,0.3,0.32,10.09,4.53,125.97,9.11,9.71,0.0,125.97,0.020774759582719043
1876-07-01,4.1,0.3,0.3133,10.09,4.52,124.45,9.11,9.51,0.0,124.45,-0.012139754550610546
1876-08-01,3.93,0.3,0.3067,10.18,4.51,118.17,9.02,9.22,0.0,118.17,-0.05177976316267676
1876-09-01,3.69,0.3,0.3,10.28,4.5,109.93,8.94,8.94,0.0,109.93,-0.0722804660601517
1876-01-01,3.67,0.3,0.2933,10.47,4.49,107.35,8.77,8.58,0.0,107.35,-0.023749275265982524
1876-11-01,3.6,0.3,0.2867,10.56,4.47,104.35,8.7,8.31,0.0,104.35,-0.0283438908015803
1876-12-01,3.58,0.3,0.28,10.75,4.46,101.93,8.54,7.97,0.0,101.93,-0.02346433034288827
1877-01-01,3.55,0.29,0.2817,10.94,4.45,99.32,8.14,7.88,0.0,99.32,-0.025939342540355674
1877-02-01,3.34,0.28,0.2833,10.66,4.44,95.95,8.09,8.14,0.0,95.95,-0.034519738186256824
1877-03-01,3.17,0.27,0.285,10.18,4.43,95.32,8.19,8.57,0.0,95.32,-0.006587570223167685
1877-04-01,2.94,0.26,0.2867,10.47,4.42,85.99,7.7,8.39,0.0,85.99,-0.10300864180773618
1877-05-01,2.94,0.25,0.2883,10.66,4.41,84.46,7.3,8.28,0.0,84.46,-0.017952960917007665
1877-06-01,2.73,0.24,0.29,10.09,4.4,82.87,7.44,8.8,0.0,82.87,-0.01900493464484623
1877-07-01,2.85,0.24,0.2917,10.18,4.39,85.7,7.09,8.77,0.0,85.7,0.03357971074278288
1877-08-01,3.05,0.23,0.2933,9.8,4.39,95.27,7.08,9.16,0.0,95.27,0.1058621401149539
1877-09-01,3.24,0.22,0.295,9.7,4.38,102.2,6.86,9.31,0.0,102.2,0.0702167120509161
1877-01-01,3.31,0.21,0.2967,9.7,4.37,104.41,6.57,9.36,0.0,104.41,0.021393778532414878
1877-11-01,3.26,0.2,0.2983,9.51,4.36,104.89,6.41,9.6,0.0,104.89,0.004586725671493584
1877-12-01,3.25,0.19,0.3,9.51,4.35,104.57,6.11,9.65,0.0,104.57,-0.003055478363015211
1878-01-01,3.25,0.19,0.3008,9.23,4.34,107.8,6.28,9.98,0.0,107.8,0.030420954864399517
1878-02-01,3.18,0.19,0.3017,9.13,4.33,106.58,6.31,10.11,0.0,106.58,-0.011381781606260544
1878-03-01,3.24,0.19,0.3025,8.94,4.32,110.9,6.42,10.35,0.0,110.9,0.03973301748768514
1878-04-01,3.33,0.19,0.3033,8.85,4.31,115.21,6.46,10.49,0.0,115.21,0.03812765569364075
1878-05-01,3.34,0.19,0.3042,8.56,4.3,119.4,6.64,10.88,0.0,119.4,0.03572265090853952
1878-06-01,3.41,0.18,0.305,8.37,4.29,124.68,6.76,11.15,0.0,124.68,0.04327125394063468
1878-07-01,3.48,0.18,0.3058,8.47,4.28,125.81,6.66,11.06,0.0,125.81,0.009022377463903152
1878-08-01,3.45,0.18,0.3067,8.56,4.27,123.34,6.55,10.96,0.0,123.34,-0.019828062799692785
1878-09-01,3.52,0.18,0.3075,8.56,4.26,125.84,6.52,10.99,0.0,125.84,0.020066489186675678
1878-01-01,3.48,0.18,0.3083,8.47,4.25,125.81,6.57,11.15,0.0,125.81,-0.00023842638698287443
1878-11-01,3.47,0.18,0.3092,8.37,4.24,126.87,6.61,11.3,0.0,126.87,0.008390107789467494
1878-12-01,3.45,0.18,0.31,8.18,4.23,129.07,6.73,11.6,0.0,129.07,0.017191952694589417
1879-01-01,3.58,0.18,0.3158,8.28,4.22,132.4,6.72,11.68,0.0,132.4,0.02547275065581155
1879-02-01,3.71,0.18,0.3217,8.37,4.2,135.64,6.7,11.76,0.0,135.64,0.02417667375452997
1879-03-01,3.65,0.18,0.3275,8.28,4.19,134.99,6.84,12.11,0.0,134.99,-0.004803615636702058
1879-04-01,3.77,0.19,0.3333,8.18,4.17,141.04,6.98,12.47,0.0,141.04,0.043842836468878946
1879-05-01,3.94,0.19,0.3392,8.18,4.15,147.4,7.04,12.69,0.0,147.4,0.04410644166562155
1879-06-01,3.96,0.19,0.345,8.09,4.14,149.9,7.19,13.06,0.0,149.9,0.01681842535331577
1879-07-01,4.04,0.19,0.3508,8.18,4.12,151.15,7.17,13.12,0.0,151.15,0.008304316116915038
1879-08-01,4.07,0.19,0.3567,8.18,4.1,152.27,7.23,13.35,0.0,152.27,0.007382539627174015
1879-09-01,4.22,0.2,0.3625,8.47,4.09,152.56,7.05,13.1,0.0,152.56,0.0019027004395225028
1879-01-01,4.68,0.2,0.3683,8.94,4.07,160.19,6.73,12.61,0.0,160.19,0.04880264942122845
1879-11-01,4.93,0.2,0.3742,9.42,4.05,160.22,6.44,12.16,0.0,160.22,0.00018726007357860208
1879-12-01,4.92,0.2,0.38,9.7,4.04,155.2,6.31,11.99,0.0,155.2,-0.031833263037852395
1880-01-01,5.11,0.2,0.3892,9.99,4.02,156.58,6.28,11.93,0.0,156.58,0.008852453730649945
1880-02-01,5.2,0.21,0.3983,9.99,3.99,159.34,6.43,12.2,0.0,159.34,0.017473222472451786
1880-03-01,5.3,0.22,0.4075,10.09,3.97,160.87,6.53,12.37,0.0,160.87,0.009556301449996574
1880-04-01,5.18,0.22,0.4167,9.7,3.94,163.4,6.94,13.14,0.0,163.4,0.015604597023685959
1880-05-01,4.77,0.22,0.4258,9.42,3.91,155.02,7.31,13.84,0.0,155.02,-0.052647041572537065
1880-06-01,4.79,0.23,0.435,9.23,3.89,158.88,7.63,14.43,0.0,158.88,0.024595059443497092
1880-07-01,5.01,0.24,0.4442,9.23,3.86,166.18,7.79,14.73,0.0,166.18,0.044922337939972794
1880-08-01,5.19,0.24,0.4533,9.23,3.83,172.15,7.96,15.04,0.0,172.15,0.03529465154769755
1880-09-01,5.18,0.24,0.4625,9.32,3.81,170.07,8.04,15.18,0.0,170.07,-0.012156072780210867
1880-01-01,5.33,0.25,0.4717,9.32,3.78,174.99,8.21,15.49,0.0,174.99,0.02851871242933398
1880-11-01,5.61,0.26,0.4808,9.42,3.75,182.32,8.29,15.63,0.0,182.32,0.04103455550377271
1880-12-01,5.84,0.26,0.49,9.51,3.73,187.9,8.37,15.77,0.0,187.9,0.030146521481990977
1881-01-01,6.19,0.26,0.4858,9.42,3.7,201.17,8.61,15.79,24.14,201.17,0.06824041532106064
1881-02-01,6.17,0.27,0.4817,9.51,3.69,198.52,8.69,15.5,23.66,198.52,-0.01326047102124021
1881-03-01,6.24,0.28,0.4775,9.51,3.69,200.77,8.85,15.36,23.77,200.77,0.011270123546246937
1881-04-01,6.22,0.28,0.4733,9.61,3.68,198.15,8.92,15.08,23.31,198.15,-0.01313565462904297
1881-05-01,6.5,0.28,0.4692,9.51,3.67,209.13,9.17,15.1,24.46,209.13,0.05393174852997306
1881-06-01,6.58,0.29,0.465,9.51,3.67,211.71,9.33,14.96,24.62,211.71,0.012261345514431652
1881-07-01,6.35,0.3,0.4608,9.61,3.66,202.29,9.4,14.68,23.4,202.29,-0.04551510226624836
1881-08-01,6.2,0.3,0.4567,9.8,3.65,193.67,9.37,14.27,22.29,193.67,-0.04354663167495979
1881-09-01,6.25,0.3,0.4525,10.18,3.65,187.94,9.17,13.61,21.54,187.94,-0.030032916784721576
1881-01-01,6.15,0.31,0.4483,10.28,3.64,183.22,9.24,13.36,20.93,183.22,-0.025435146367856355
1881-11-01,6.19,0.32,0.4442,10.18,3.63,186.13,9.47,13.36,21.19,186.13,0.01575773772317916
1881-12-01,6.01,0.32,0.44,10.18,3.63,180.72,9.62,13.23,20.51,180.72,-0.0294964821504939
1882-01-01,5.92,0.32,0.4392,10.18,3.62,178.01,9.62,13.21,20.14,178.01,-0.015109143670406281
1882-02-01,5.79,0.32,0.4383,10.28,3.62,172.49,9.53,13.06,19.46,172.49,-0.03150046471280404
1882-03-01,5.78,0.32,0.4375,10.28,3.62,172.19,9.53,13.03,19.38,172.19,-0.001740745478443083
1882-04-01,5.78,0.32,0.4367,10.37,3.62,170.61,9.45,12.89,19.15,170.61,-0.00921826831127642
1882-05-01,5.71,0.32,0.4358,10.47,3.62,167.02,9.36,12.75,18.7,167.02,-0.02126668426173461
1882-06-01,5.68,0.32,0.435,10.56,3.62,164.64,9.28,12.61,18.39,164.64,-0.01435229363934405
1882-07-01,6.0,0.32,0.4342,10.47,3.62,175.5,9.36,12.7,19.56,175.5,0.06387777082018103
1882-08-01,6.18,0.32,0.4333,10.56,3.63,179.13,9.28,12.56,19.91,179.13,0.02047275632109022
1882-09-01,6.24,0.32,0.4325,10.28,3.63,185.9,9.53,12.88,20.62,185.9,0.03709709550038774
1882-01-01,6.07,0.32,0.4317,10.18,3.63,182.52,9.62,12.98,20.19,182.52,-0.01834913866819654
1882-11-01,5.81,0.32,0.4308,10.09,3.63,176.35,9.71,13.08,19.47,176.35,-0.03438909937714091
1882-12-01,5.84,0.32,0.43,9.99,3.63,178.95,9.81,13.18,19.7,178.95,0.01463578052997383
1883-01-01,5.81,0.32,0.4275,9.99,3.63,178.03,9.83,13.1,19.56,178.03,-0.005154361795263504
1883-02-01,5.68,0.32,0.425,10.09,3.63,172.41,9.76,12.9,18.9,172.41,-0.0320767142290115
1883-03-01,5.75,0.32,0.4225,9.99,3.63,176.19,9.88,12.95,19.27,176.19,0.021687597014778053
1883-04-01,5.87,0.32,0.42,9.9,3.63,181.6,10.0,12.99,19.82,181.6,0.030243507964655095
1883-05-01,5.77,0.32,0.4175,9.8,3.63,180.24,10.13,13.04,19.63,180.24,-0.007517170043203848
1883-06-01,5.82,0.32,0.415,9.51,3.63,187.26,10.46,13.35,20.36,187.26,0.03820872938675388
1883-07-01,5.73,0.33,0.4125,9.32,3.62,188.12,10.7,13.54,20.41,188.12,0.00458203156610421
1883-08-01,5.47,0.33,0.41,9.32,3.62,179.59,10.73,13.46,19.45,179.59,-0.04640358204620217
1883-09-01,5.53,0.33,0.4075,9.23,3.62,183.43,10.86,13.52,19.83,183.43,0.021156648295614255
1883-01-01,5.38,0.33,0.405,9.23,3.62,178.45,10.89,13.43,19.26,178.45,-0.027524673390090147
1883-11-01,5.46,0.33,0.4025,9.13,3.62,182.99,11.03,13.49,19.72,182.99,0.025123056603426508
1883-12-01,5.34,0.33,0.4,9.23,3.62,177.13,10.95,13.27,19.07,177.13,-0.03254758027509041
1884-01-01,5.18,0.33,0.3925,9.23,3.62,171.82,10.89,13.02,18.48,171.82,-0.030436509054595048
1884-02-01,5.32,0.33,0.385,9.23,3.61,176.46,10.84,12.77,18.96,176.46,0.026646804584048344
1884-03-01,5.3,0.32,0.3775,9.23,3.6,175.8,10.78,12.52,18.88,175.8,-0.003747236542882006
1884-04-01,5.06,0.32,0.37,9.04,3.6,171.37,10.95,12.53,18.4,171.37,-0.025522023578318894
1884-05-01,4.65,0.32,0.3625,8.85,3.59,160.87,11.13,12.54,17.27,160.87,-0.06322837627054129
1884-06-01,4.46,0.32,0.355,8.85,3.58,154.3,11.07,12.28,16.58,154.3,-0.04169782603310128
1884-07-01,4.46,0.32,0.3475,8.75,3.57,155.98,11.13,12.15,16.77,155.98,0.010829034533236631
1884-08-01,4.74,0.32,0.34,8.75,3.56,165.77,11.08,11.89,17.83,165.77,0.060873491534422876
1884-09-01,4.59,0.32,0.3325,8.66,3.55,162.29,11.14,11.76,17.47,162.29,-0.02121642710898412
1884-01-01,4.44,0.31,0.325,8.56,3.54,158.73,11.2,11.62,17.11,158.73,-0.022180212743640588
1884-11-01,4.35,0.31,0.3175,8.37,3.54,159.04,11.4,11.61,17.17,159.04,0.0019510973241139804
1884-12-01,4.34,0.31,0.31,8.28,3.53,160.5,11.46,11.46,17.36,160.5,0.009138199661806689
1885-01-01,4.24,0.3,0.3067,8.28,3.52,156.8,11.25,11.34,16.99,156.8,-0.02332283465376306
1885-02-01,4.37,0.3,0.3033,8.37,3.51,159.78,10.91,11.09,17.33,159.78,0.018826761137588247
1885-03-01,4.38,0.29,0.3,8.18,3.5,163.87,10.94,11.22,17.8,163.87,0.025275561504236765
1885-04-01,4.37,0.29,0.2967,8.28,3.48,161.61,10.6,10.97,17.58,161.61,-0.01388740519758058
1885-05-01,4.32,0.28,0.2933,8.09,3.47,163.52,10.63,11.1,17.8,163.52,0.011749281654787528
1885-06-01,4.3,0.28,0.29,7.9,3.46,166.69,10.66,11.24,18.17,166.69,0.019200492939656904
1885-07-01,4.46,0.27,0.2867,7.99,3.44,170.83,10.31,10.98,18.63,170.83,0.024533110003969714
1885-08-01,4.71,0.26,0.2833,7.99,3.43,180.41,10.09,10.85,19.68,180.41,0.05456312850574532
1885-09-01,4.65,0.26,0.28,7.9,3.42,180.26,9.98,10.85,19.66,180.26,-0.0008317853364479635
1885-01-01,4.92,0.25,0.2767,7.9,3.41,190.72,9.76,10.73,20.8,190.72,0.05640613074872127
1885-11-01,5.24,0.25,0.2733,7.99,3.4,200.71,9.41,10.47,21.88,200.71,0.051054696294416696
1885-12-01,5.2,0.24,0.27,8.18,3.38,194.54,8.98,10.1,21.19,194.54,-0.03122328273010748
1886-01-01,5.2,0.24,0.275,7.99,3.37,199.18,9.13,10.53,21.69,199.18,0.0235711410621992
1886-02-01,5.3,0.24,0.28,7.99,3.38,203.01,9.07,10.72,22.09,203.01,0.019046300408750282
1886-03-01,5.19,0.24,0.285,7.9,3.4,201.19,9.11,11.05,21.87,201.19,-0.009005503711098886
1886-04-01,5.12,0.23,0.29,7.8,3.41,200.9,9.15,11.38,21.81,200.9,-0.0014424633802560545
1886-05-01,5.02,0.23,0.295,7.61,3.42,201.9,9.32,11.86,21.89,201.9,0.004965253497903136
1886-06-01,5.25,0.23,0.3,7.52,3.43,213.82,9.37,12.22,23.13,213.82,0.057362014266562025
1886-07-01,5.33,0.23,0.305,7.61,3.44,214.36,9.18,12.27,23.13,214.36,0.0025223050412958503
1886-08-01,5.37,0.23,0.31,7.71,3.46,213.31,9.0,12.31,22.95,213.31,-0.00491033792292325
1886-09-01,5.51,0.22,0.315,7.71,3.47,218.87,8.94,12.51,23.48,218.87,0.025731439552267418
1886-01-01,5.65,0.22,0.32,7.71,3.48,224.43,8.87,12.71,24.0,224.43,0.02508590829642949
1886-11-01,5.79,0.22,0.325,7.71,3.5,229.99,8.81,12.91,24.5,229.99,0.024471975164695493
1886-12-01,5.64,0.22,0.33,7.8,3.51,221.3,8.63,12.95,23.49,221.3,-0.038516582660114845
1887-01-01,5.58,0.22,0.3325,7.99,3.52,213.73,8.52,12.74,22.59,213.73,-0.034805710869284856
1887-02-01,5.54,0.22,0.335,8.09,3.53,209.7,8.52,12.68,22.08,209.7,-0.01903559827984505
1887-03-01,5.67,0.23,0.3375,8.09,3.55,214.62,8.61,12.78,22.52,214.62,0.023191084591107167
1887-04-01,5.8,0.23,0.34,8.09,3.56,219.54,8.71,12.87,22.95,219.54,0.022665425760189054
1887-05-01,5.9,0.23,0.3425,8.09,3.57,223.33,8.8,12.96,23.26,223.33,0.017116049973212838
1887-06-01,5.73,0.24,0.345,7.99,3.58,219.48,9.0,13.21,22.78,219.48,-0.017389386041608675
1887-07-01,5.59,0.24,0.3475,7.9,3.6,216.69,9.21,13.47,22.42,216.69,-0.01279335145990947
1887-08-01,5.45,0.24,0.35,7.99,3.61,208.75,9.19,13.41,21.52,208.75,-0.03733039699990032
1887-09-01,5.38,0.24,0.3525,7.9,3.62,208.55,9.4,13.66,21.43,208.55,-0.0009585430880105917
1887-01-01,5.2,0.24,0.355,7.99,3.63,199.18,9.38,13.6,20.41,199.18,-0.04596988213946074
1887-11-01,5.3,0.25,0.3575,8.09,3.65,200.62,9.37,13.53,20.5,200.62,0.00720363295184566
1887-12-01,5.27,0.25,0.36,8.28,3.66,194.9,9.25,13.31,19.86,194.9,-0.028925964941823968
1888-01-01,5.31,0.25,0.3517,8.37,3.67,194.14,9.08,12.86,19.73,194.14,-0.003907058229434993
1888-02-01,5.28,0.25,0.3433,8.28,3.65,195.27,9.12,12.7,19.81,195.27,0.005803667968325516
1888-03-01,5.08,0.24,0.335,8.28,3.63,187.87,9.06,12.39,19.03,187.87,-0.0386329819731981
1888-04-01,5.1,0.24,0.3267,8.18,3.62,190.8,9.1,12.22,19.3,190.8,0.015475524734978527
1888-05-01,5.17,0.24,0.3183,8.09,3.6,195.7,9.15,12.05,19.77,195.7,0.02535711538784437
1888-06-01,5.01,0.24,0.31,7.99,3.58,191.9,9.19,11.87,19.38,191.9,-0.019608471388376198
1888-07-01,5.14,0.24,0.3017,8.09,3.56,194.56,9.02,11.42,19.64,194.56,0.01376619576414797
1888-08-01,5.25,0.24,0.2933,8.09,3.54,198.73,8.96,11.1,20.05,198.73,0.021206520762390803
1888-09-01,5.38,0.24,0.285,8.09,3.52,203.65,8.9,10.79,20.54,203.65,0.024455714554228583
1888-01-01,5.35,0.23,0.2767,8.18,3.5,200.16,8.73,10.35,20.19,200.16,-0.017285787375820632
1888-11-01,5.24,0.23,0.2683,8.28,3.49,193.79,8.57,9.92,19.56,193.79,-0.032341948180442996
1888-12-01,5.14,0.23,0.26,8.28,3.47,190.09,8.51,9.62,19.21,190.09,-0.019277454320095814
1889-01-01,5.24,0.23,0.2633,7.99,3.45,200.71,8.78,10.09,20.31,200.71,0.05436343595333963
1889-02-01,5.3,0.23,0.2667,7.9,3.45,205.45,8.85,10.34,20.81,205.45,0.023341615158017012
1889-03-01,5.19,0.23,0.27,7.8,3.44,203.64,8.93,10.59,20.65,203.64,-0.00884896629528352
1889-04-01,5.18,0.23,0.2733,7.8,3.44,203.25,8.9,10.72,20.63,203.25,-0.0019169806062152702
1889-05-01,5.32,0.23,0.2767,7.61,3.44,213.96,9.08,11.13,21.73,213.96,0.051352333235129374
1889-06-01,5.41,0.22,0.28,7.61,3.44,217.58,9.05,11.26,22.11,217.58,0.016777517329887266
1889-07-01,5.3,0.22,0.2833,7.61,3.44,213.16,9.02,11.39,21.68,213.16,-0.020523541564355118
1889-08-01,5.37,0.22,0.2867,7.61,3.43,215.97,8.98,11.53,21.97,215.97,0.013096451720739739
1889-09-01,5.5,0.22,0.29,7.71,3.43,218.47,8.84,11.52,22.24,218.47,0.011509196188680109
1889-01-01,5.4,0.22,0.2933,7.71,3.43,214.5,8.81,11.65,21.84,214.5,-0.01833896696992967
1889-11-01,5.35,0.22,0.2967,7.71,3.42,212.51,8.77,11.79,21.64,212.51,-0.009320692287302456
1889-12-01,5.32,0.22,0.3,7.8,3.42,208.74,8.63,11.77,21.25,208.74,-0.017899587688863534
1890-01-01,5.38,0.22,0.2992,7.61,3.42,216.37,8.85,12.03,22.02,216.37,0.035900446807432616
1890-02-01,5.32,0.22,0.2983,7.61,3.44,213.96,8.85,12.0,21.76,213.96,-0.011200823536288847
1890-03-01,5.28,0.22,0.2975,7.61,3.45,212.35,8.85,11.96,21.58,212.35,-0.007553224903769265
1890-04-01,5.39,0.22,0.2967,7.61,3.47,216.78,8.85,11.93,22.02,216.78,0.020647157628323826
1890-05-01,5.62,0.22,0.2958,7.71,3.49,223.24,8.74,11.75,22.68,223.24,0.029364411532629014
1890-06-01,5.58,0.22,0.295,7.71,3.5,221.65,8.74,11.72,22.53,221.65,-0.007147864729170344
1890-07-01,5.54,0.22,0.2942,7.71,3.52,220.06,8.74,11.69,22.38,220.06,-0.007199324749295891
1890-08-01,5.41,0.22,0.2933,7.99,3.54,207.22,8.43,11.23,21.1,207.22,-0.06011920561816097
1890-09-01,5.32,0.22,0.2925,8.09,3.55,201.38,8.33,11.07,20.54,201.38,-0.028587360336136854
1890-01-01,5.08,0.22,0.2917,8.09,3.57,192.29,8.33,11.04,19.65,192.29,-0.04618902132497309
1890-11-01,4.71,0.22,0.2908,7.9,3.59,182.58,8.53,11.27,18.7,182.58,-0.05181621602556103
1890-12-01,4.6,0.22,0.29,7.9,3.6,178.32,8.53,11.24,18.31,178.32,-0.023608744059321445
1891-01-01,4.84,0.22,0.2942,7.8,3.62,189.91,8.63,11.54,19.55,189.91,0.06297058664854029
1891-02-01,4.9,0.22,0.2983,7.9,3.62,189.95,8.53,11.56,19.59,189.95,0.00021060390748075107
1891-03-01,4.81,0.22,0.3025,7.99,3.62,184.24,8.43,11.59,19.04,184.24,-0.03052162412120467
1891-04-01,4.97,0.22,0.3067,8.09,3.62,188.13,8.33,11.61,19.47,188.13,0.02089395771060939
